ProductID,SKU,ProductName,CategoryID,SupplierID,CostPrice,SellingPrice,Status
315,ZUD-16-0315,Zudio Cozy Nail Polish 12,16,27,37.91,79.0,Discontinued
316,ZUD-17-0316,Zudio Stylish Matte Lipstick 78,17,45,59.98,149.0,Active
317,ZUD-06-0317,Zudio Slim-Fit Cropped Top 77,6,40,130.41,299.0,Active
318,ZUD-12-0318,Zudio Solid Loafers 60,12,26,136.33,299.0,Active
319,ZUD-08-0319,Zudio Stylish Straight Kurti 48,8,42,124.02,249.0,Active
320,ZUD-03-0320,Zudio Sporty Joggers 58,3,41,423.79,899.0,Discontinued
321,ZUD-06-0321,Zudio Slim-Fit Leggings 65,6,7,290.44,599.0,Active
322,ZUD-02-0322,Zudio Printed Chino Pants 98,2,3,470.85,999.0,Active
323,ZUD-09-0323,Zudio Denim Tracksuit 94,9,21,63.61,149.0,Discontinued
324,ZUD-07-0324,Zudio Stretch Anarkali Kurta 60,7,37,110.78,249.0,Active
325,ZUD-13-0325,Zudio Cozy Flat Sandals 52,13,9,307.49,599.0,Active
326,ZUD-03-0326,Zudio Denim Denim Jeans 16,3,5,115.93,249.0,Active
327,ZUD-13-0327,Zudio Classic Sneakers 91,13,29,258.25,499.0,Active
328,ZUD-12-0328,Zudio Denim Flip Flops 65,12,43,200.28,399.0,Active
329,ZUD-10-0329,Zudio Printed Pajama Set 19,10,25,65.59,149.0,Active
330,ZUD-05-0330,Zudio Stylish Maxi Dress 50,5,1,249.17,599.0,Active
331,ZUD-15-0331,Zudio Classic Leather Belt 44,15,12,33.17,79.0,Active
332,ZUD-17-0332,Zudio Sporty Deodorant Spray 13,17,6,35.79,79.0,Active
333,ZUD-11-0333,Zudio Sporty Printed Tee 47,11,6,136.99,299.0,Active
334,ZUD-08-0334,Zudio Stretch Sports Bra 31,8,18,297.37,699.0,Active
335,ZUD-16-0335,Zudio Regular Deodorant Spray 31,16,20,87.84,199.0,Active
336,ZUD-03-0336,Zudio Classic Cargo Shorts 41,3,13,390.77,799.0,Active
337,ZUD-05-0337,Zudio Solid Graphic Tee 60,5,25,315.22,599.0,Active
338,ZUD-11-0338,Zudio Ethnic Frock 65,11,42,313.59,599.0,Active
339,ZUD-05-0339,Zudio Solid Palazzo Pants 87,5,12,188.27,399.0,Active
340,ZUD-11-0340,Zudio Solid Pajama Set 98,11,37,236.35,499.0,Active
341,ZUD-11-0341,Zudio Sporty Frock 60,11,37,103.85,249.0,Active
342,ZUD-06-0342,Zudio Cozy Sports Bra 13,6,14,432.62,799.0,Active
343,ZUD-10-0343,Zudio Stylish Printed Tee 62,10,41,236.97,499.0,Active
344,ZUD-09-0344,Zudio Cozy Denim Shorts 64,9,29,273.47,599.0,Active
345,ZUD-16-0345,Zudio Stretch Nail Polish 78,16,45,134.09,249.0,Active
346,ZUD-02-0346,Zudio Classic Track Pants 86,2,16,103.68,249.0,Active
347,ZUD-12-0347,Zudio Regular Canvas Shoes 88,12,42,144.86,299.0,Active
348,ZUD-13-0348,Zudio Classic Loafers 65,13,17,120.07,299.0,Active
349,ZUD-17-0349,Zudio Denim Ankle Socks 98,17,24,107.86,249.0,Active
350,ZUD-17-0350,Zudio Regular Matte Lipstick 13,17,27,82.72,199.0,Active
351,ZUD-03-0351,Zudio Slim-Fit Casual Shirt 54,3,14,225.28,499.0,Active
352,ZUD-12-0352,Zudio Ethnic Sneakers 66,12,21,403.11,799.0,Active
353,ZUD-02-0353,Zudio Stylish Polo T-Shirt 12,2,44,297.82,599.0,Active
354,ZUD-08-0354,Zudio Denim Anarkali Kurta 80,8,28,134.44,299.0,Active
355,ZUD-08-0355,Zudio Sporty Anarkali Kurta 33,8,48,321.08,699.0,Active
356,ZUD-07-0356,Zudio Ethnic Maxi Dress 59,7,14,100.64,199.0,Active
357,ZUD-03-0357,Zudio Stretch Polo T-Shirt 78,3,13,136.01,299.0,Active
358,ZUD-09-0358,Zudio Cozy Jumpsuit 77,9,25,223.06,499.0,Active
359,ZUD-04-0359,Zudio Classic Denim Jeans 68,4,44,425.45,999.0,Active
360,ZUD-10-0360,Zudio Stretch Tracksuit 20,10,8,209.63,499.0,Active
361,ZUD-04-0361,Zudio Regular Denim Jeans 98,4,27,142.51,299.0,Active
362,ZUD-13-0362,Zudio Sporty Slides 72,13,42,384.0,799.0,Active
363,ZUD-06-0363,Zudio Denim Anarkali Kurta 72,6,21,210.1,499.0,Active
364,ZUD-02-0364,Zudio Classic T-Shirt 72,2,25,128.35,299.0,Active
365,ZUD-17-0365,Zudio Cozy Nail Polish 62,17,46,141.65,299.0,Active
366,ZUD-16-0366,Zudio Regular Deodorant Spray 82,16,15,41.03,79.0,Active
367,ZUD-09-0367,Zudio Printed Tracksuit 46,9,37,102.91,199.0,Active
368,ZUD-16-0368,Zudio Denim Ankle Socks 24,16,50,103.87,249.0,Active
369,ZUD-12-0369,Zudio Denim Loafers 15,12,35,456.55,899.0,Active
370,ZUD-14-0370,Zudio Slim-Fit Canvas Shoes 93,14,3,392.98,899.0,Active
371,ZUD-12-0371,Zudio Slim-Fit Flip Flops 25,12,14,469.08,899.0,Active
372,ZUD-12-0372,Zudio Stylish Flat Sandals 90,12,9,254.51,599.0,Active
373,ZUD-07-0373,Zudio Casual Palazzo Pants 78,7,11,244.27,499.0,Active
374,ZUD-10-0374,Zudio Solid Tracksuit 44,10,44,285.82,599.0,Active
375,ZUD-05-0375,Zudio Sporty Graphic Tee 45,5,9,151.06,299.0,Active
376,ZUD-11-0376,Zudio Printed Pajama Set 60,11,41,125.98,299.0,Active
377,ZUD-14-0377,Zudio Sporty Flip Flops 19,14,50,414.83,799.0,Active
378,ZUD-17-0378,Zudio Stylish Matte Lipstick 98,17,32,69.76,149.0,Active
379,ZUD-01-0379,Zudio Stylish Polo T-Shirt 68,1,35,315.98,599.0,Active
380,ZUD-14-0380,Zudio Printed Flip Flops 44,14,22,261.6,499.0,Active
381,ZUD-05-0381,Zudio Stretch Leggings 53,5,41,80.97,199.0,Active
382,ZUD-15-0382,Zudio Casual Deodorant Spray 30,15,28,93.23,199.0,Active
383,ZUD-05-0383,Zudio Cozy Skinny Jeans 30,5,24,206.59,499.0,Active
384,ZUD-12-0384,Zudio Cozy Canvas Shoes 31,12,20,137.38,299.0,Active
385,ZUD-08-0385,Zudio Sporty Cropped Top 22,8,5,85.97,199.0,Active
386,ZUD-08-0386,Zudio Denim Leggings 11,8,8,100.36,199.0,Active
387,ZUD-14-0387,Zudio Stylish Slides 71,14,6,129.87,299.0,Active
388,ZUD-04-0388,Zudio Slim-Fit Denim Jeans 57,4,50,209.86,499.0,Active
389,ZUD-05-0389,Zudio Cozy Anarkali Kurta 18,5,40,435.56,899.0,Active
390,ZUD-15-0390,Zudio Classic Canvas Backpack 37,15,27,153.16,299.0,Active
391,ZUD-15-0391,Zudio Printed Deodorant Spray 22,15,38,50.77,99.0,Active
392,ZUD-12-0392,Zudio Sporty Running Shoes 27,12,6,176.18,399.0,Active
393,ZUD-10-0393,Zudio Stylish Printed Tee 94,10,39,107.27,249.0,Active
394,ZUD-13-0394,Zudio Solid Canvas Shoes 16,13,16,480.68,899.0,Active
395,ZUD-04-0395,Zudio Printed Hoodie 91,4,1,410.24,999.0,Active
396,ZUD-11-0396,Zudio Regular Jumpsuit 82,11,44,135.99,299.0,Active
397,ZUD-16-0397,Zudio Slim-Fit Deodorant Spray 85,16,14,31.76,79.0,Active
398,ZUD-02-0398,Zudio Sporty Track Pants 46,2,28,463.04,899.0,Active
399,ZUD-03-0399,Zudio Cozy Track Pants 78,3,6,422.48,999.0,Active
400,ZUD-17-0400,Zudio Printed Leather Belt 29,17,38,111.8,249.0,Active
401,ZUD-03-0401,Zudio Solid Joggers 40,3,28,86.9,199.0,Active
402,ZUD-02-0402,Zudio Solid Casual Shirt 25,2,45,100.73,199.0,Discontinued
403,ZUD-16-0403,Zudio Classic Ankle Socks 76,16,24,131.23,299.0,Active
404,ZUD-09-0404,Zudio Stylish Printed Tee 13,9,18,129.75,249.0,Active
405,ZUD-09-0405,Zudio Stylish Tracksuit 90,9,33,70.69,149.0,Active
406,ZUD-16-0406,Zudio Stretch Eau de Toilette 57,16,7,43.39,99.0,Active
407,ZUD-04-0407,Zudio Printed Track Pants 10,4,1,105.23,199.0,Active
408,ZUD-16-0408,Zudio Classic Nail Polish 29,16,3,53.43,99.0,Active
409,ZUD-14-0409,Zudio Printed Running Shoes 41,14,21,321.89,599.0,Active
410,ZUD-03-0410,Zudio Stretch Denim Jeans 25,3,4,450.4,899.0,Active
411,ZUD-17-0411,Zudio Casual Nail Polish 18,17,50,105.45,199.0,Active
412,ZUD-11-0412,Zudio Slim-Fit Tracksuit 68,11,19,67.85,149.0,Active
413,ZUD-10-0413,Zudio Stylish Tracksuit 41,10,32,136.12,299.0,Active
414,ZUD-07-0414,Zudio Stylish Sports Bra 41,7,27,119.89,299.0,Discontinued
415,ZUD-12-0415,Zudio Cozy Loafers 98,12,1,162.25,299.0,Active
416,ZUD-13-0416,Zudio Stylish Canvas Shoes 49,13,16,128.8,299.0,Active
417,ZUD-02-0417,Zudio Regular Cargo Shorts 21,2,34,107.1,199.0,Active
418,ZUD-12-0418,Zudio Ethnic Canvas Shoes 20,12,9,289.62,699.0,Active
419,ZUD-13-0419,Zudio Slim-Fit Flat Sandals 82,13,9,139.11,299.0,Active
420,ZUD-09-0420,Zudio Classic Jumpsuit 99,9,21,305.67,599.0,Active
421,ZUD-08-0421,Zudio Slim-Fit Straight Kurti 27,8,7,415.93,999.0,Active
422,ZUD-15-0422,Zudio Classic Nail Polish 25,15,50,112.98,249.0,Active
423,ZUD-10-0423,Zudio Ethnic Frock 25,10,44,63.12,149.0,Active
424,ZUD-02-0424,Zudio Printed Denim Jeans 28,2,23,126.16,249.0,Active
425,ZUD-02-0425,Zudio Cozy Cargo Shorts 43,2,26,120.99,299.0,Active
426,ZUD-08-0426,Zudio Slim-Fit Leggings 23,8,4,125.05,299.0,Active
427,ZUD-08-0427,Zudio Regular Straight Kurti 61,8,42,301.26,599.0,Active
428,ZUD-09-0428,Zudio Slim-Fit Printed Tee 18,9,29,106.54,199.0,Active
429,ZUD-03-0429,Zudio Classic Polo T-Shirt 15,3,37,325.67,799.0,Active
430,ZUD-13-0430,Zudio Ethnic Sneakers 58,13,23,370.74,799.0,Active
431,ZUD-06-0431,Zudio Solid Skinny Jeans 67,6,40,121.15,299.0,Active
432,ZUD-10-0432,Zudio Ethnic Jumpsuit 80,10,18,122.33,299.0,Active
433,ZUD-14-0433,Zudio Printed Canvas Shoes 77,14,35,197.35,399.0,Active
434,ZUD-13-0434,Zudio Stylish Running Shoes 71,13,23,361.53,699.0,Active
435,ZUD-17-0435,Zudio Classic Nail Polish 44,17,39,39.99,99.0,Active
436,ZUD-09-0436,Zudio Casual Jumpsuit 77,9,15,128.24,249.0,Active
437,ZUD-04-0437,Zudio Printed Chino Pants 44,4,48,469.68,899.0,Active
438,ZUD-08-0438,Zudio Stretch Maxi Dress 55,8,38,127.5,299.0,Active
439,ZUD-12-0439,Zudio Stretch Sneakers 99,12,37,270.52,499.0,Active
440,ZUD-07-0440,Zudio Ethnic Sports Bra 49,7,6,141.6,299.0,Active
441,ZUD-08-0441,Zudio Casual Sports Bra 71,8,40,89.5,199.0,Active
442,ZUD-05-0442,Zudio Classic Anarkali Kurta 51,5,38,80.25,199.0,Active
443,ZUD-05-0443,Zudio Slim-Fit Sports Bra 56,5,43,113.55,249.0,Active
444,ZUD-04-0444,Zudio Classic Cargo Shorts 51,4,47,163.37,299.0,Active
445,ZUD-16-0445,Zudio Cozy Matte Lipstick 32,16,45,163.05,299.0,Active
446,ZUD-12-0446,Zudio Printed Canvas Shoes 85,12,20,383.25,899.0,Active
447,ZUD-10-0447,Zudio Regular Denim Shorts 10,10,26,270.61,499.0,Active
448,ZUD-02-0448,Zudio Regular Denim Jeans 88,2,7,197.88,399.0,Active
449,ZUD-05-0449,Zudio Classic Cropped Top 40,5,11,327.87,599.0,Active
450,ZUD-03-0450,Zudio Stylish Denim Jeans 67,3,16,87.52,199.0,Active
451,ZUD-12-0451,Zudio Solid Loafers 23,12,25,319.75,799.0,Active
452,ZUD-14-0452,Zudio Regular Flip Flops 73,14,25,271.16,599.0,Active
453,ZUD-16-0453,Zudio Stretch Canvas Backpack 97,16,5,42.02,99.0,Active
454,ZUD-02-0454,Zudio Solid T-Shirt 50,2,5,270.83,499.0,Active
455,ZUD-13-0455,Zudio Regular Canvas Shoes 19,13,6,378.35,699.0,Active
456,ZUD-16-0456,Zudio Stylish Deodorant Spray 65,16,28,127.0,299.0,Active
457,ZUD-04-0457,Zudio Classic Chino Pants 34,4,47,352.7,699.0,Active
458,ZUD-09-0458,Zudio Cozy Frock 48,9,26,82.46,199.0,Active
459,ZUD-16-0459,Zudio Regular Deodorant Spray 56,16,19,36.67,79.0,Active
460,ZUD-16-0460,Zudio Printed Deodorant Spray 13,16,19,42.14,99.0,Active
461,ZUD-16-0461,Zudio Slim-Fit Matte Lipstick 60,16,43,94.2,199.0,Active
462,ZUD-13-0462,Zudio Regular Running Shoes 58,13,3,213.57,499.0,Active
463,ZUD-15-0463,Zudio Solid Eau de Toilette 44,15,49,101.9,249.0,Active
464,ZUD-04-0464,Zudio Slim-Fit Denim Jeans 79,4,38,381.38,699.0,Active
465,ZUD-02-0465,Zudio Sporty Track Pants 63,2,31,452.25,899.0,Active
466,ZUD-08-0466,Zudio Ethnic Skinny Jeans 20,8,46,374.26,699.0,Active
467,ZUD-17-0467,Zudio Stretch Canvas Backpack 89,17,49,41.39,99.0,Active
468,ZUD-06-0468,Zudio Printed Straight Kurti 26,6,44,92.24,199.0,Active
469,ZUD-05-0469,Zudio Stretch Skinny Jeans 50,5,36,102.85,249.0,Active
470,ZUD-11-0470,Zudio Solid Tracksuit 68,11,45,240.71,599.0,Active
471,ZUD-17-0471,Zudio Sporty Deodorant Spray 63,17,38,41.8,99.0,Active
472,ZUD-04-0472,Zudio Slim-Fit Polo T-Shirt 46,4,27,478.29,899.0,Active
473,ZUD-16-0473,Zudio Stretch Ankle Socks 70,16,26,33.64,79.0,Active
474,ZUD-13-0474,Zudio Casual Flip Flops 52,13,48,348.07,799.0,Active
475,ZUD-09-0475,Zudio Classic Printed Tee 53,9,20,310.91,599.0,Active
476,ZUD-16-0476,Zudio Stylish Canvas Backpack 22,16,48,41.6,99.0,Active
477,ZUD-11-0477,Zudio Solid Pajama Set 63,11,13,198.24,399.0,Active
478,ZUD-14-0478,Zudio Stylish Flip Flops 76,14,4,410.02,899.0,Active
479,ZUD-06-0479,Zudio Slim-Fit Skinny Jeans 74,6,34,293.82,699.0,Active
480,ZUD-01-0480,Zudio Regular Chino Pants 35,1,30,87.05,199.0,Active
481,ZUD-12-0481,Zudio Stylish Slides 45,12,33,261.24,499.0,Active
482,ZUD-04-0482,Zudio Cozy T-Shirt 40,4,29,283.52,599.0,Active
483,ZUD-16-0483,Zudio Stretch Ankle Socks 54,16,17,63.25,149.0,Active
484,ZUD-03-0484,Zudio Solid T-Shirt 59,3,37,84.46,199.0,Active
485,ZUD-07-0485,Zudio Printed Straight Kurti 96,7,27,175.7,399.0,Active
486,ZUD-01-0486,Zudio Ethnic Casual Shirt 92,1,1,146.56,299.0,Active
487,ZUD-10-0487,Zudio Stylish Pajama Set 92,10,25,115.43,249.0,Active
488,ZUD-15-0488,Zudio Solid Eau de Toilette 69,15,40,74.74,149.0,Active
489,ZUD-04-0489,Zudio Casual Track Pants 94,4,39,290.05,599.0,Active
490,ZUD-10-0490,Zudio Cozy Printed Tee 71,10,18,67.12,149.0,Active
491,ZUD-09-0491,Zudio Solid Pajama Set 93,9,34,106.64,249.0,Active
492,ZUD-02-0492,Zudio Stretch Joggers 94,2,47,300.77,599.0,Discontinued
493,ZUD-16-0493,Zudio Solid Matte Lipstick 63,16,3,91.19,199.0,Active
494,ZUD-07-0494,Zudio Classic Straight Kurti 97,7,31,445.68,899.0,Active
495,ZUD-12-0495,Zudio Denim Running Shoes 31,12,36,448.28,899.0,Active
496,ZUD-04-0496,Zudio Ethnic Casual Shirt 43,4,12,462.48,899.0,Active
497,ZUD-11-0497,Zudio Cozy Printed Tee 38,11,20,107.94,249.0,Active
498,ZUD-11-0498,Zudio Classic Frock 84,11,8,116.92,249.0,Active
499,ZUD-03-0499,Zudio Ethnic Chino Pants 74,3,25,132.0,249.0,Active
500,ZUD-14-0500,Zudio Casual Loafers 29,14,22,218.99,399.0,Active
501,ZUD-15-0501,Zudio Regular Matte Lipstick 33,15,41,37.38,79.0,Active
502,ZUD-11-0502,Zudio Cozy Printed Tee 10,11,49,131.87,299.0,Active
503,ZUD-06-0503,Zudio Ethnic Cropped Top 26,6,28,464.59,999.0,Active
504,ZUD-16-0504,Zudio Sporty Deodorant Spray 14,16,24,107.05,249.0,Active
505,ZUD-11-0505,Zudio Denim Denim Shorts 12,11,47,199.91,499.0,Active
506,ZUD-12-0506,Zudio Solid Slides 23,12,20,284.82,599.0,Active
507,ZUD-02-0507,Zudio Solid Cargo Shorts 68,2,22,440.02,899.0,Active
508,ZUD-05-0508,Zudio Classic Leggings 55,5,26,169.47,399.0,Discontinued
509,ZUD-08-0509,Zudio Stylish Anarkali Kurta 37,8,11,97.2,199.0,Active
510,ZUD-02-0510,Zudio Sporty Cargo Shorts 78,2,4,406.88,999.0,Active
511,ZUD-01-0511,Zudio Casual Polo T-Shirt 63,1,36,365.17,799.0,Active
512,ZUD-05-0512,Zudio Printed Graphic Tee 48,5,43,348.98,699.0,Active
513,ZUD-05-0513,Zudio Sporty Cropped Top 75,5,8,417.24,999.0,Active
514,ZUD-16-0514,Zudio Printed Ankle Socks 35,16,13,78.18,149.0,Active
515,ZUD-14-0515,Zudio Solid Slides 15,14,14,331.64,699.0,Active
516,ZUD-16-0516,Zudio Classic Eau de Toilette 10,16,8,39.56,79.0,Active
517,ZUD-16-0517,Zudio Regular Deodorant Spray 75,16,7,40.17,79.0,Active
518,ZUD-08-0518,Zudio Ethnic Skinny Jeans 43,8,12,325.6,799.0,Active
519,ZUD-10-0519,Zudio Classic Pajama Set 50,10,7,152.72,299.0,Active
520,ZUD-02-0520,Zudio Casual Casual Shirt 94,2,29,134.34,299.0,Active
521,ZUD-09-0521,Zudio Stylish Printed Tee 57,9,8,270.39,599.0,Active
522,ZUD-15-0522,Zudio Solid Leather Belt 59,15,27,157.75,299.0,Active
523,ZUD-06-0523,Zudio Slim-Fit Anarkali Kurta 99,6,11,108.9,199.0,Active
524,ZUD-16-0524,Zudio Stretch Canvas Backpack 66,16,50,48.68,99.0,Active
525,ZUD-01-0525,Zudio Cozy Casual Shirt 71,1,27,333.14,799.0,Active
526,ZUD-03-0526,Zudio Solid Denim Jeans 11,3,37,463.1,899.0,Active
527,ZUD-08-0527,Zudio Cozy Palazzo Pants 76,8,40,452.41,899.0,Active
528,ZUD-08-0528,Zudio Ethnic Palazzo Pants 94,8,36,295.19,699.0,Active
529,ZUD-02-0529,Zudio Casual Casual Shirt 74,2,11,421.7,799.0,Active
530,ZUD-16-0530,Zudio Classic Eau de Toilette 52,16,15,60.73,149.0,Active
531,ZUD-13-0531,Zudio Sporty Loafers 40,13,37,140.19,299.0,Active
532,ZUD-16-0532,Zudio Ethnic Matte Lipstick 25,16,2,101.85,199.0,Active
533,ZUD-14-0533,Zudio Casual Flat Sandals 80,14,39,156.64,299.0,Active
534,ZUD-10-0534,Zudio Denim Tracksuit 36,10,22,249.86,499.0,Active
535,ZUD-02-0535,Zudio Printed Hoodie 52,2,39,463.09,899.0,Active
536,ZUD-12-0536,Zudio Stylish Flip Flops 24,12,15,153.66,299.0,Discontinued
537,ZUD-12-0537,Zudio Cozy Loafers 47,12,45,334.33,699.0,Active
538,ZUD-06-0538,Zudio Ethnic Anarkali Kurta 62,6,13,109.1,249.0,Active
539,ZUD-13-0539,Zudio Printed Flip Flops 34,13,49,360.1,799.0,Active
540,ZUD-04-0540,Zudio Ethnic Hoodie 94,4,9,542.89,999.0,Active
541,ZUD-01-0541,Zudio Denim T-Shirt 80,1,31,367.55,699.0,Active
542,ZUD-06-0542,Zudio Stylish Anarkali Kurta 26,6,39,114.07,249.0,Active
543,ZUD-11-0543,Zudio Denim Jumpsuit 63,11,49,214.42,399.0,Active
544,ZUD-13-0544,Zudio Classic Running Shoes 67,13,27,377.59,899.0,Active
545,ZUD-17-0545,Zudio Solid Leather Belt 99,17,46,131.75,249.0,Active
546,ZUD-07-0546,Zudio Printed Straight Kurti 89,7,44,250.99,499.0,Active
547,ZUD-06-0547,Zudio Denim Sports Bra 98,6,49,303.43,599.0,Active
548,ZUD-16-0548,Zudio Stretch Ankle Socks 95,16,48,138.32,299.0,Active
549,ZUD-10-0549,Zudio Sporty Printed Tee 76,10,10,60.16,149.0,Active
550,ZUD-02-0550,Zudio Printed Cargo Shorts 30,2,10,250.75,499.0,Active
551,ZUD-10-0551,Zudio Printed Tracksuit 14,10,7,130.0,249.0,Active
552,ZUD-08-0552,Zudio Stylish Sports Bra 59,8,45,190.18,399.0,Active
553,ZUD-02-0553,Zudio Sporty Joggers 63,2,4,326.38,599.0,Discontinued
554,ZUD-09-0554,Zudio Printed Tracksuit 66,9,41,259.87,599.0,Active
555,ZUD-12-0555,Zudio Stretch Flat Sandals 87,12,13,206.05,399.0,Active
556,ZUD-06-0556,Zudio Cozy Cropped Top 33,6,8,152.57,299.0,Active
557,ZUD-14-0557,Zudio Solid Flat Sandals 43,14,17,169.23,399.0,Discontinued
558,ZUD-15-0558,Zudio Stylish Eau de Toilette 15,15,39,53.39,99.0,Active
559,ZUD-10-0559,Zudio Ethnic Tracksuit 80,10,46,102.32,249.0,Active
560,ZUD-08-0560,Zudio Regular Sports Bra 18,8,35,381.09,899.0,Active
561,ZUD-03-0561,Zudio Classic Chino Pants 37,3,19,269.35,599.0,Active
562,ZUD-17-0562,Zudio Ethnic Ankle Socks 93,17,23,32.96,79.0,Active
563,ZUD-08-0563,Zudio Casual Palazzo Pants 58,8,35,114.01,249.0,Active
564,ZUD-01-0564,Zudio Denim Denim Jeans 75,1,3,419.68,899.0,Active
565,ZUD-07-0565,Zudio Classic Sports Bra 20,7,50,105.85,249.0,Active
566,ZUD-01-0566,Zudio Cozy Polo T-Shirt 36,1,28,211.37,399.0,Active
567,ZUD-07-0567,Zudio Denim Maxi Dress 92,7,10,127.5,249.0,Discontinued
568,ZUD-11-0568,Zudio Casual Printed Tee 19,11,17,63.58,149.0,Active
569,ZUD-08-0569,Zudio Solid Maxi Dress 59,8,28,395.13,799.0,Active
570,ZUD-13-0570,Zudio Cozy Sneakers 78,13,40,148.37,299.0,Active
571,ZUD-02-0571,Zudio Stylish Polo T-Shirt 55,2,44,373.91,899.0,Active
572,ZUD-03-0572,Zudio Solid Hoodie 58,3,2,365.8,699.0,Active
573,ZUD-08-0573,Zudio Regular Maxi Dress 79,8,10,271.47,499.0,Active
574,ZUD-12-0574,Zudio Casual Flat Sandals 81,12,1,166.98,399.0,Active
575,ZUD-13-0575,Zudio Denim Flat Sandals 20,13,48,215.32,499.0,Active
576,ZUD-12-0576,Zudio Printed Flip Flops 92,12,11,428.72,899.0,Active
577,ZUD-09-0577,Zudio Printed Printed Tee 33,9,4,259.45,499.0,Active
578,ZUD-15-0578,Zudio Cozy Ankle Socks 19,15,17,74.61,149.0,Active
579,ZUD-16-0579,Zudio Classic Matte Lipstick 26,16,7,149.0,299.0,Active
580,ZUD-03-0580,Zudio Printed Denim Jeans 72,3,43,358.95,799.0,Active
581,ZUD-05-0581,Zudio Stretch Palazzo Pants 50,5,21,297.28,699.0,Active
582,ZUD-08-0582,Zudio Stylish Maxi Dress 45,8,47,251.67,599.0,Active
583,ZUD-16-0583,Zudio Ethnic Nail Polish 55,16,7,70.48,149.0,Active
584,ZUD-03-0584,Zudio Solid Casual Shirt 78,3,41,175.35,399.0,Active
585,ZUD-03-0585,Zudio Casual Track Pants 90,3,38,103.86,199.0,Active
586,ZUD-07-0586,Zudio Casual Sports Bra 43,7,35,480.15,899.0,Active
587,ZUD-05-0587,Zudio Classic Maxi Dress 38,5,19,509.47,999.0,Active
588,ZUD-17-0588,Zudio Denim Deodorant Spray 60,17,43,70.82,149.0,Active
589,ZUD-06-0589,Zudio Denim Anarkali Kurta 67,6,37,127.63,299.0,Active
590,ZUD-05-0590,Zudio Stylish Leggings 55,5,32,86.13,199.0,Active
591,ZUD-09-0591,Zudio Classic Denim Shorts 15,9,24,215.08,499.0,Active
592,ZUD-15-0592,Zudio Casual Deodorant Spray 93,15,34,61.91,149.0,Active
593,ZUD-09-0593,Zudio Stylish Frock 84,9,25,193.72,399.0,Active
594,ZUD-12-0594,Zudio Stretch Canvas Shoes 19,12,15,305.98,699.0,Active
595,ZUD-12-0595,Zudio Classic Flip Flops 71,12,9,280.29,699.0,Active
596,ZUD-08-0596,Zudio Slim-Fit Sports Bra 92,8,12,215.43,499.0,Active
597,ZUD-04-0597,Zudio Cozy Chino Pants 63,4,31,304.31,599.0,Active
598,ZUD-16-0598,Zudio Printed Ankle Socks 30,16,2,156.98,299.0,Active
599,ZUD-05-0599,Zudio Stretch Anarkali Kurta 27,5,37,364.88,899.0,Active
600,ZUD-06-0600,Zudio Solid Anarkali Kurta 76,6,37,342.44,699.0,Active
601,ZUD-10-0601,Zudio Slim-Fit Denim Shorts 67,10,31,219.02,399.0,Active
602,ZUD-14-0602,Zudio Stretch Slides 84,14,40,463.1,899.0,Active
603,ZUD-09-0603,Zudio Regular Pajama Set 97,9,39,134.05,249.0,Active
604,ZUD-08-0604,Zudio Sporty Maxi Dress 26,8,34,100.22,249.0,Active
605,ZUD-17-0605,Zudio Cozy Nail Polish 29,17,31,103.2,249.0,Active
606,ZUD-02-0606,Zudio Denim Track Pants 25,2,9,117.61,249.0,Active
607,ZUD-01-0607,Zudio Cozy Joggers 76,1,3,318.43,699.0,Active
608,ZUD-14-0608,Zudio Printed Loafers 71,14,23,463.26,899.0,Active
609,ZUD-04-0609,Zudio Sporty Casual Shirt 42,4,6,411.39,799.0,Active
610,ZUD-14-0610,Zudio Solid Slides 10,14,1,408.73,799.0,Active
611,ZUD-04-0611,Zudio Denim T-Shirt 58,4,21,200.76,399.0,Active
612,ZUD-04-0612,Zudio Regular Joggers 93,4,35,437.61,999.0,Active
613,ZUD-12-0613,Zudio Stretch Running Shoes 97,12,27,307.43,599.0,Active
614,ZUD-16-0614,Zudio Regular Matte Lipstick 81,16,20,117.67,249.0,Active
615,ZUD-13-0615,Zudio Stylish Slides 94,13,29,153.14,299.0,Active
616,ZUD-06-0616,Zudio Slim-Fit Straight Kurti 75,6,36,362.02,699.0,Active
617,ZUD-02-0617,Zudio Regular Joggers 91,2,10,103.61,199.0,Active
618,ZUD-14-0618,Zudio Slim-Fit Sneakers 43,14,39,181.79,399.0,Active
619,ZUD-13-0619,Zudio Sporty Flat Sandals 93,13,39,309.64,699.0,Active
620,ZUD-06-0620,Zudio Cozy Leggings 66,6,43,85.62,199.0,Active
621,ZUD-17-0621,Zudio Solid Eau de Toilette 14,17,45,118.67,249.0,Active
622,ZUD-06-0622,Zudio Cozy Graphic Tee 56,6,11,198.8,399.0,Active
623,ZUD-09-0623,Zudio Sporty Frock 95,9,13,137.78,299.0,Active
624,ZUD-03-0624,Zudio Slim-Fit Track Pants 46,3,23,482.99,899.0,Active
625,ZUD-09-0625,Zudio Printed Tracksuit 34,9,37,161.3,299.0,Discontinued
626,ZUD-06-0626,Zudio Sporty Sports Bra 23,6,19,369.36,899.0,Active
627,ZUD-04-0627,Zudio Denim Cargo Shorts 78,4,29,437.08,999.0,Active
628,ZUD-16-0628,Zudio Printed Leather Belt 53,16,38,99.95,199.0,Active
