ProductID,SKU,ProductName,CategoryID,SupplierID,CostPrice,SellingPrice,Status
326,SKU-09-0326,Bennett-Velasquez Ergonomic Air Purifier 161,9,40,279.94,587.9,Active
327,SKU-11-0327,Diaz-Frederick Ergonomic Blender 106,11,2,241.83,433.75,Active
328,SKU-05-0328,Vargas Compact Hoodie 117,5,28,228.49,488.38,Active
329,SKU-15-0329,Maldonado Lite Moisturizer 198,15,40,238.35,378.78,Active
330,SKU-14-0330,Benton Classic Perfume 914,14,26,181.62,317.41,Active
331,SKU-04-0331,"Clark, Smart Monitor 800",4,42,373.49,521.67,Active
332,SKU-02-0332,Fuentes Premium Camera 486,2,1,250.95,343.13,Active
333,SKU-02-0333,"Porter, Ergonomic Camera 760",2,7,354.05,700.67,Active
334,SKU-15-0334,"Moore, Ultra Shampoo 316",15,37,406.07,865.23,Active
335,SKU-01-0335,Ewing-Mendoza Pro Monitor 656,1,21,255.76,342.59,Discontinued
336,SKU-04-0336,Ferguson-Mclean Elite Headphones 870,4,5,370.21,845.96,Active
337,SKU-10-0337,"Barnes, Smart Sofa 954",10,35,383.0,809.07,Active
338,SKU-13-0338,"Woodard, Lite Moisturizer 612",13,7,336.73,577.5,Active
339,SKU-14-0339,Rodriguez Pro Vitamin Pack 719,14,26,347.21,849.22,Active
340,SKU-06-0340,"Ortega, Ultra Hoodie 902",6,23,446.7,843.69,Active
341,SKU-07-0341,"Terrell, Premium T-Shirt 796",7,50,265.71,466.61,Active
342,SKU-13-0342,Sheppard-Jordan Smart Moisturizer 184,13,41,124.25,218.18,Active
343,SKU-07-0343,Garcia Classic Dress 209,7,29,45.73,111.19,Active
344,SKU-05-0344,"Burgess, Pro T-Shirt 189",5,36,88.39,162.51,Active
345,SKU-02-0345,Griffin Ultra Tablet 462,2,21,251.63,507.36,Active
346,SKU-01-0346,Barton-Chapman Eco Camera 497,1,36,351.73,763.19,Active
347,SKU-04-0347,"Hernandez, Elite Router 273",4,18,309.97,466.01,Active
348,SKU-08-0348,Perry-Nixon Lite Sneakers 271,8,31,198.43,358.23,Active
349,SKU-06-0349,Guerra Eco Jeans 838,6,13,283.14,569.84,Active
350,SKU-03-0350,Bailey Eco Phone 505,3,22,152.84,312.44,Active
351,SKU-07-0351,Mueller-Boyd Elite T-Shirt 407,7,13,147.7,359.91,Active
352,SKU-03-0352,Alvarez-Kim Premium Charger 398,3,37,332.02,683.79,Active
353,SKU-06-0353,"Chavez, Premium Hoodie 936",6,37,354.71,616.49,Active
354,SKU-09-0354,"Wilson, Lite Coffee Maker 127",9,46,429.09,795.51,Active
355,SKU-13-0355,"Marsh, Eco Moisturizer 938",13,44,382.27,861.66,Active
356,SKU-11-0356,"Thompson, Eco Cookware Set 358",11,25,298.11,643.41,Active
357,SKU-10-0357,Hall-Sullivan Ergonomic Sofa 510,10,45,242.79,584.69,Active
358,SKU-01-0358,Lopez Classic Router 708,1,50,288.99,405.16,Active
359,SKU-11-0359,Foster-Mclaughlin Classic Lamp 762,11,42,277.64,548.58,Active
360,SKU-07-0360,Cole Classic Boots 208,7,33,9.69,15.61,Active
361,SKU-09-0361,Smith-Lewis Elite Sofa 326,9,50,203.37,359.83,Active
362,SKU-12-0362,Goodwin-Stokes Compact Lamp 453,12,19,448.98,843.78,Active
363,SKU-02-0363,Ray Pro Headphones 456,2,14,143.79,265.49,Active
364,SKU-06-0364,Diaz Ergonomic Sneakers 548,6,5,326.29,601.33,Active
365,SKU-13-0365,Wilson-Lambert Pro Serume 969,13,11,157.67,225.66,Active
366,SKU-12-0366,Rose-Fowler Smart Coffee Maker 278,12,28,250.6,425.32,Active
367,SKU-04-0367,"Price, Premium Headphones 290",4,2,290.01,527.4,Active
368,SKU-15-0368,Bruce-Williamson Smart Hair Dryer 706,15,14,196.15,256.04,Active
369,SKU-13-0369,"Mccarthy, Pro Trimmer 204",13,24,360.78,701.45,Active
370,SKU-08-0370,Powers Pro Hoodie 786,8,41,388.87,751.79,Active
371,SKU-07-0371,Allen Elite Boots 701,7,30,55.83,96.16,Active
372,SKU-14-0372,Brooks Eco Trimmer 704,14,8,42.71,62.39,Active
373,SKU-02-0373,"Price, Lite Charger 810",2,39,67.9,119.92,Active
374,SKU-07-0374,Lopez-Reid Premium T-Shirt 598,7,42,287.8,613.62,Active
375,SKU-03-0375,"Ellison, Compact Headphones 601",3,29,133.53,203.57,Active
376,SKU-14-0376,Burns Classic Serume 596,14,36,65.76,149.82,Active
377,SKU-08-0377,Edwards Premium Shorts 525,8,11,321.01,588.29,Active
378,SKU-01-0378,"Brown, Smart Monitor 133",1,11,127.31,247.63,Active
379,SKU-10-0379,Lee Ergonomic Coffee Maker 623,10,50,55.38,79.58,Active
380,SKU-06-0380,"Wagner, Compact Jacket 878",6,28,324.95,635.48,Active
381,SKU-14-0381,Mckinney-Wallace Smart Perfume 995,14,23,449.69,827.29,Active
382,SKU-02-0382,Miller Ergonomic Tablet 894,2,48,366.29,568.43,Active
383,SKU-06-0383,Carter Elite Boots 269,6,14,279.19,625.89,Active
384,SKU-10-0384,Medina Classic Coffee Maker 387,10,46,270.6,406.46,Active
385,SKU-10-0385,Cunningham-Barton Eco Coffee Maker 795,10,49,367.76,537.93,Active
386,SKU-15-0386,Dunn-Wilson Ultra Perfume 987,15,9,296.87,635.81,Active
387,SKU-12-0387,Adams Classic Cookware Set 879,12,10,380.38,673.74,Active
388,SKU-05-0388,Weaver-Sherman Premium Boots 562,5,50,38.6,86.99,Active
389,SKU-09-0389,"Alexander, Eco Air Purifier 565",9,1,427.86,724.26,Active
390,SKU-14-0390,"Greer, Pro Hair Dryer 750",14,5,300.54,519.89,Active
391,SKU-07-0391,Cole Smart Boots 944,7,19,99.27,161.04,Active
392,SKU-10-0392,Gonzales Lite Sofa 972,10,44,220.98,378.43,Active
393,SKU-01-0393,Clark Pro Watch 116,1,29,60.29,140.43,Active
394,SKU-07-0394,"Norris, Smart T-Shirt 765",7,18,139.33,327.33,Active
395,SKU-06-0395,Martin-Taylor Eco Sneakers 480,6,4,300.71,625.08,Active
396,SKU-05-0396,Li Smart Boots 771,5,14,45.58,64.46,Active
397,SKU-03-0397,"Bell, Elite Speaker 631",3,45,307.59,403.29,Active
398,SKU-02-0398,Werner-Carter Premium Headphones 589,2,47,36.52,64.26,Active
399,SKU-02-0399,"Adams, Classic Charger 406",2,49,66.02,147.1,Active
400,SKU-11-0400,"Ochoa, Lite Chair 643",11,11,255.66,519.6,Active
401,SKU-12-0401,Sellers-Riddle Smart Lamp 521,12,14,279.15,511.08,Active
402,SKU-02-0402,"Martinez, Lite Tablet 703",2,28,329.85,567.95,Active
403,SKU-03-0403,"Morris, Smart Monitor 760",3,39,42.49,83.45,Active
404,SKU-05-0404,Burns-Ray Ultra Hoodie 310,5,48,235.4,449.95,Active
405,SKU-11-0405,Burton-Brooks Ultra Cookware Set 606,11,41,176.72,280.86,Active
406,SKU-09-0406,Schultz Ultra Air Purifier 424,9,37,63.73,148.68,Active
407,SKU-09-0407,Robertson-Ramirez Lite Rug 888,9,1,37.48,75.14,Active
408,SKU-01-0408,Gibson-Freeman Ultra Camera 618,1,50,132.49,285.54,Active
409,SKU-12-0409,"Smith, Premium Chair 755",12,18,243.77,497.11,Active
410,SKU-02-0410,"Stanton, Compact Speaker 927",2,38,74.14,125.45,Active
411,SKU-14-0411,Flynn Pro Perfume 815,14,16,199.68,488.04,Active
412,SKU-02-0412,Donaldson Premium Tablet 564,2,43,277.47,379.03,Active
413,SKU-12-0413,Adams-Clayton Lite Chair 112,12,11,320.02,685.42,Active
414,SKU-06-0414,Kelley-Anderson Compact Sweater 901,6,24,371.02,597.75,Active
415,SKU-13-0415,Kramer-Shannon Eco Moisturizer 889,13,28,405.45,690.08,Active
416,SKU-02-0416,Williams Eco Drone 742,2,24,39.3,72.56,Active
417,SKU-14-0417,Smith-Noble Elite Massage Gun 476,14,37,75.0,167.1,Active
418,SKU-02-0418,Alexander Smart Router 102,2,16,24.6,57.45,Discontinued
419,SKU-06-0419,Harris-Barker Premium T-Shirt 283,6,36,419.37,976.71,Active
420,SKU-12-0420,Khan Premium Cookware Set 429,12,21,115.48,277.04,Active
421,SKU-02-0421,Baxter Elite Charger 222,2,12,228.41,544.15,Active
422,SKU-09-0422,Pena Ultra Vacuum 170,9,50,395.26,924.61,Active
423,SKU-06-0423,Watson Pro Sweater 567,6,37,8.55,13.17,Active
424,SKU-12-0424,Williams Elite Cookware Set 575,12,50,168.88,416.5,Active
425,SKU-12-0425,Barber-Fischer Compact Cookware Set 254,12,15,7.84,14.05,Active
426,SKU-11-0426,Rios-Padilla Ultra Air Purifier 101,11,48,342.72,600.28,Active
427,SKU-02-0427,Lewis Smart Router 343,2,10,191.82,470.62,Active
428,SKU-02-0428,Wheeler Ultra Speaker 965,2,24,236.29,505.9,Active
429,SKU-12-0429,"Wallace, Pro Sofa 197",12,26,229.92,474.71,Active
430,SKU-10-0430,Mcneil Ultra Vacuum 778,10,17,434.08,687.64,Active
431,SKU-15-0431,"Anderson, Premium Vitamin Pack 425",15,13,206.48,326.31,Active
432,SKU-13-0432,"Shaffer, Elite Moisturizer 259",13,21,52.02,95.69,Active
433,SKU-09-0433,Taylor-Ayala Classic Cookware Set 562,9,8,142.2,230.08,Active
434,SKU-13-0434,May Eco Trimmer 141,13,10,100.68,234.37,Active
435,SKU-04-0435,Jones Classic Camera 625,4,12,26.78,44.42,Discontinued
436,SKU-07-0436,Bishop Ergonomic Sweater 866,7,7,249.8,353.13,Active
437,SKU-03-0437,Bell-Lewis Pro Phone 163,3,9,374.52,928.47,Active
438,SKU-07-0438,"Hernandez, Classic Sneakers 696",7,5,265.82,638.21,Discontinued
439,SKU-02-0439,Miller Smart Watch 928,2,22,62.31,148.68,Active
440,SKU-08-0440,Goodwin Ultra T-Shirt 687,8,32,197.75,428.98,Discontinued
441,SKU-11-0441,"Cruz, Premium Lamp 462",11,18,100.55,153.3,Active
442,SKU-03-0442,Wright Ultra Drone 734,3,32,279.55,580.55,Active
443,SKU-09-0443,Wright Ergonomic Blender 189,9,13,129.5,189.68,Active
444,SKU-13-0444,"Griffith, Compact Shampoo 745",13,2,447.37,873.44,Active
445,SKU-13-0445,Abbott Classic Hair Dryer 657,13,37,352.74,604.19,Active
446,SKU-07-0446,Harris-Lawson Eco T-Shirt 126,7,50,146.9,229.58,Active
447,SKU-13-0447,Adkins Ergonomic Sunscreen 466,13,11,346.24,865.44,Active
448,SKU-11-0448,"Brown, Smart Desk 646",11,4,368.25,884.06,Active
449,SKU-04-0449,Cruz-Allen Elite Camera 463,4,12,421.17,1048.65,Active
450,SKU-10-0450,"Wheeler, Classic Air Purifier 705",10,37,17.55,37.57,Active
451,SKU-10-0451,Peck-Anderson Smart Rug 655,10,6,142.53,269.17,Active
452,SKU-10-0452,"Fisher, Smart Blender 639",10,40,217.71,369.69,Active
453,SKU-03-0453,Best-Townsend Classic Headphones 921,3,2,380.71,642.76,Active
454,SKU-12-0454,Matthews Lite Chair 966,12,5,239.2,415.7,Active
455,SKU-11-0455,Lewis-Livingston Premium Sofa 203,11,11,154.77,261.12,Active
456,SKU-07-0456,Hunter-Fuller Ergonomic Dress 278,7,40,319.7,631.21,Active
457,SKU-04-0457,"Wang, Elite Headphones 487",4,9,141.54,300.94,Active
458,SKU-01-0458,"Herrera, Elite Camera 971",1,3,447.46,1099.96,Active
459,SKU-06-0459,Miller-Mccall Elite Jeans 754,6,10,256.67,622.17,Active
460,SKU-02-0460,Herrera Smart Charger 427,2,6,79.71,188.31,Active
461,SKU-11-0461,"Walters, Classic Rug 111",11,5,123.02,196.76,Active
462,SKU-13-0462,Collins Pro Serume 149,13,11,176.74,385.13,Active
463,SKU-08-0463,"Ashley, Premium Dress 659",8,37,172.03,394.73,Active
464,SKU-11-0464,Wilson-Salazar Smart Lamp 562,11,19,37.8,87.5,Discontinued
465,SKU-05-0465,Parker Pro Sneakers 450,5,47,80.7,141.27,Active
466,SKU-15-0466,"Yang, Pro Vitamin Pack 708",15,46,443.45,1051.81,Discontinued
467,SKU-11-0467,"Smith, Lite Sofa 544",11,14,74.91,106.49,Active
468,SKU-07-0468,"Logan, Compact Sweater 371",7,7,298.97,495.36,Discontinued
469,SKU-10-0469,Brady Compact Rug 257,10,6,29.25,38.16,Active
470,SKU-11-0470,"Tanner, Elite Rug 304",11,41,48.16,74.57,Active
471,SKU-02-0471,Nelson-Brown Ergonomic Tablet 415,2,43,354.27,660.76,Active
472,SKU-11-0472,"Proctor, Compact Vacuum 289",11,12,170.1,298.99,Active
473,SKU-05-0473,"Ward, Ergonomic Shorts 369",5,4,105.68,171.44,Active
474,SKU-12-0474,Moore-Ayala Pro Chair 784,12,49,157.99,308.04,Active
475,SKU-09-0475,"Craig, Ultra Vacuum 938",9,44,237.55,584.08,Active
476,SKU-08-0476,Williams Elite Jeans 587,8,46,137.99,244.76,Discontinued
477,SKU-10-0477,Williams Compact Sofa 793,10,49,442.33,653.29,Active
478,SKU-03-0478,Mora-White Smart Speaker 229,3,44,23.99,33.44,Active
479,SKU-14-0479,Tran Lite Trimmer 364,14,5,147.29,319.99,Active
480,SKU-09-0480,"Rios, Premium Coffee Maker 433",9,1,386.2,742.9,Active
481,SKU-10-0481,"Flores, Elite Coffee Maker 900",10,10,191.72,344.58,Active
482,SKU-10-0482,Shaw Pro Chair 676,10,35,351.9,789.27,Active
483,SKU-15-0483,Walker Premium Perfume 492,15,31,296.38,588.74,Discontinued
484,SKU-05-0484,Finley Premium T-Shirt 733,5,3,275.85,588.22,Active
485,SKU-15-0485,Cline-Ayala Classic Shampoo 150,15,24,336.86,810.15,Discontinued
486,SKU-14-0486,Murphy-Tran Eco Perfume 387,14,44,380.07,885.52,Active
487,SKU-14-0487,Wood Smart Massage Gun 407,14,21,438.53,803.27,Active
488,SKU-07-0488,"Mueller, Elite Sneakers 292",7,27,201.56,482.96,Active
489,SKU-13-0489,Vargas-Snyder Compact Vitamin Pack 940,13,5,30.01,67.52,Active
490,SKU-09-0490,Oconnor Premium Lamp 899,9,2,383.83,904.0,Active
491,SKU-15-0491,Hernandez Smart Serume 355,15,24,19.72,26.83,Active
492,SKU-05-0492,Hall Classic Shorts 617,5,44,181.64,437.33,Discontinued
493,SKU-06-0493,"Franco, Ergonomic Coat 556",6,38,84.02,196.99,Active
494,SKU-06-0494,Blake Lite Hoodie 866,6,2,374.74,527.81,Active
495,SKU-03-0495,"Acosta, Elite Speaker 977",3,14,103.5,162.51,Active
496,SKU-07-0496,Barnes Compact Jacket 985,7,1,352.24,782.36,Active
497,SKU-03-0497,Dawson Lite Drone 920,3,20,8.77,14.06,Active
498,SKU-12-0498,Morse Eco Vacuum 485,12,14,383.96,710.63,Active
499,SKU-11-0499,Haynes-Watson Compact Sofa 506,11,43,265.1,346.97,Active
500,SKU-14-0500,"Miller, Classic Sunscreen 762",14,44,269.23,441.33,Active
501,SKU-02-0501,Jones-Bradley Classic Monitor 755,2,42,149.69,244.33,Active
502,SKU-15-0502,Bates-Anderson Eco Shampoo 253,15,4,235.2,373.58,Active
503,SKU-13-0503,Green-Edwards Elite Face Mask 776,13,2,147.22,216.11,Active
504,SKU-05-0504,Haynes-Moss Eco Boots 514,5,46,177.78,238.65,Active
505,SKU-14-0505,Chavez-Hall Smart Vitamin Pack 843,14,41,322.45,684.75,Active
506,SKU-15-0506,Taylor Classic Sunscreen 407,15,36,381.21,880.12,Active
507,SKU-02-0507,Moore Ergonomic Headphones 858,2,49,120.1,272.63,Active
508,SKU-11-0508,Owens-Russell Classic Chair 327,11,20,163.1,357.69,Active
509,SKU-15-0509,"Howard, Classic Vitamin Pack 366",15,8,265.58,493.05,Active
510,SKU-14-0510,Baker-Wilson Elite Trimmer 735,14,33,36.69,86.86,Active
511,SKU-11-0511,Aguirre Premium Coffee Maker 405,11,10,188.83,442.81,Active
512,SKU-04-0512,"Terry, Classic Camera 683",4,10,402.32,999.35,Active
513,SKU-12-0513,Hernandez-Dawson Lite Chair 599,12,21,153.02,380.1,Active
514,SKU-01-0514,Foster-Williams Ergonomic Monitor 314,1,49,343.73,516.39,Active
515,SKU-13-0515,Green-Ewing Pro Massage Gun 729,13,28,198.0,359.43,Active
516,SKU-07-0516,Crane Ultra Jacket 646,7,1,93.74,163.83,Active
517,SKU-13-0517,"Adkins, Compact Shampoo 118",13,16,306.15,628.23,Active
518,SKU-15-0518,Martinez Classic Perfume 232,15,20,50.71,96.55,Active
519,SKU-14-0519,Anderson Ultra Perfume 397,14,34,207.89,400.05,Active
520,SKU-15-0520,Parks-Pace Lite Vitamin Pack 601,15,26,164.87,251.61,Discontinued
521,SKU-04-0521,Aguilar Lite Speaker 851,4,8,14.75,28.11,Active
522,SKU-11-0522,Johnson Ultra Vacuum 997,11,40,289.94,645.26,Discontinued
523,SKU-01-0523,Orr Pro Phone 149,1,25,311.94,561.53,Active
524,SKU-05-0524,Davis Ergonomic T-Shirt 310,5,20,314.36,646.44,Active
525,SKU-02-0525,Williams Compact Monitor 737,2,7,274.51,402.05,Active
526,SKU-10-0526,Jackson Pro Desk 216,10,39,354.22,672.06,Active
527,SKU-05-0527,Underwood-Foster Compact Jeans 466,5,3,318.03,526.16,Active
528,SKU-15-0528,Reyes Smart Hair Dryer 438,15,6,109.35,143.83,Active
529,SKU-14-0529,Gomez Elite Hair Dryer 252,14,5,427.5,955.65,Active
530,SKU-02-0530,Ramirez-Stephenson Eco Speaker 567,2,30,444.96,736.51,Active
531,SKU-14-0531,Mendez Lite Serume 972,14,21,134.3,303.78,Active
532,SKU-02-0532,Holland Pro Phone 109,2,11,384.14,805.17,Active
533,SKU-15-0533,Andrade-Mendoza Ergonomic Trimmer 374,15,22,395.92,558.86,Active
534,SKU-07-0534,Ramirez Premium Shorts 378,7,31,376.89,801.98,Active
535,SKU-11-0535,Gonzalez-Wilkerson Lite Chair 235,11,11,314.8,431.39,Active
536,SKU-15-0536,"Wright, Elite Hair Dryer 921",15,40,258.18,471.38,Active
537,SKU-06-0537,Mayo Elite Jacket 983,6,9,309.59,713.99,Active
538,SKU-08-0538,Castillo-Harrington Pro Boots 551,8,21,25.46,41.09,Discontinued
539,SKU-14-0539,Durham-Shaw Compact Trimmer 841,14,43,256.43,634.27,Active
540,SKU-09-0540,Nelson-Johnson Compact Sofa 197,9,31,197.62,429.23,Active
541,SKU-11-0541,"Robinson, Premium Lamp 959",11,40,372.76,883.62,Active
542,SKU-11-0542,Stokes Lite Coffee Maker 969,11,11,213.83,405.21,Active
543,SKU-08-0543,"Howard, Classic Jeans 438",8,15,436.71,594.11,Active
544,SKU-07-0544,Garcia Premium Jeans 180,7,29,209.3,473.33,Active
545,SKU-08-0545,Adams Ergonomic Dress 221,8,2,441.4,968.56,Active
546,SKU-07-0546,Gallagher Ultra Sweater 662,7,39,5.08,7.16,Active
547,SKU-11-0547,"Bradford, Eco Coffee Maker 675",11,22,97.05,204.36,Active
548,SKU-01-0548,Thompson Smart Watch 439,1,31,254.27,519.65,Active
549,SKU-06-0549,Drake-Wolfe Ergonomic Sneakers 199,6,22,342.9,537.01,Active
550,SKU-11-0550,"Johnson, Eco Coffee Maker 634",11,11,171.38,244.66,Active
551,SKU-14-0551,"Thomas, Premium Moisturizer 360",14,26,276.83,422.18,Active
552,SKU-14-0552,Weaver-Thompson Smart Vitamin Pack 210,14,41,341.93,463.59,Active
553,SKU-10-0553,Davis Pro Rug 568,10,9,298.01,729.36,Active
554,SKU-01-0554,"Robinson, Compact Phone 666",1,31,421.21,971.55,Active
555,SKU-13-0555,"Harris, Lite Trimmer 277",13,25,330.07,479.94,Active
556,SKU-10-0556,Brown-Hernandez Classic Coffee Maker 493,10,45,191.31,388.51,Active
557,SKU-05-0557,"Stark, Premium Dress 401",5,27,206.52,301.53,Active
558,SKU-15-0558,Yu-Brooks Compact Perfume 963,15,46,317.16,739.89,Active
559,SKU-09-0559,"Foster, Smart Cookware Set 314",9,23,282.75,466.17,Active
560,SKU-03-0560,Daugherty Lite Router 655,3,8,313.97,529.62,Active
561,SKU-09-0561,Conner-Yu Ergonomic Sofa 684,9,44,424.49,913.57,Active
562,SKU-14-0562,"Stewart, Compact Perfume 998",14,34,382.05,867.24,Active
563,SKU-07-0563,"Buchanan, Lite Jacket 786",7,11,30.19,48.92,Active
564,SKU-11-0564,Gray Eco Lamp 959,11,14,32.6,73.06,Active
565,SKU-01-0565,"Phillips, Classic Watch 204",1,36,279.17,589.22,Active
566,SKU-12-0566,"Fry, Compact Vacuum 343",12,45,232.36,524.25,Active
567,SKU-11-0567,"Johnson, Ultra Vacuum 496",11,44,190.37,427.52,Active
568,SKU-09-0568,"Walker, Ultra Blender 861",9,50,116.85,238.92,Active
569,SKU-08-0569,Rivera Smart Dress 873,8,13,266.83,583.33,Active
570,SKU-04-0570,Reed Eco Watch 281,4,12,442.64,614.99,Active
571,SKU-02-0571,Fields Premium Phone 538,2,11,129.2,208.93,Active
572,SKU-05-0572,"Santiago, Ultra Dress 577",5,10,320.81,476.65,Active
573,SKU-10-0573,Baker Ultra Sofa 963,10,37,299.54,565.73,Active
574,SKU-02-0574,"Jones, Classic Router 325",2,33,430.86,829.29,Active
575,SKU-09-0575,Williams Compact Vacuum 194,9,43,160.48,378.75,Active
576,SKU-06-0576,"Barnes, Eco Jeans 870",6,36,280.13,523.8,Active
577,SKU-11-0577,Bell-Bennett Ultra Chair 784,11,42,158.97,252.51,Active
578,SKU-10-0578,Kramer-Lane Smart Blender 798,10,8,399.12,701.51,Active
579,SKU-09-0579,"Perez, Eco Blender 629",9,33,370.84,648.95,Active
580,SKU-01-0580,Phillips Eco Speaker 428,1,11,233.68,569.68,Active
581,SKU-13-0581,Lynn-Jones Compact Sunscreen 107,13,41,283.99,441.02,Active
582,SKU-14-0582,Barron Premium Moisturizer 310,14,48,244.3,523.61,Active
583,SKU-11-0583,"Jones, Pro Lamp 124",11,6,209.36,355.51,Active
584,SKU-03-0584,Wheeler-Austin Eco Router 172,3,17,260.86,410.38,Active
585,SKU-08-0585,Bush-Reynolds Premium Boots 423,8,35,12.52,26.39,Discontinued
586,SKU-12-0586,"Martin, Elite Chair 874",12,5,336.95,456.44,Active
587,SKU-09-0587,Rivera Pro Desk 905,9,19,310.22,629.09,Active
588,SKU-08-0588,Terry-Bowen Premium Boots 941,8,35,299.02,558.8,Active
589,SKU-12-0589,"Fernandez, Premium Coffee Maker 402",12,44,432.26,636.67,Active
590,SKU-13-0590,Williams Classic Serume 666,13,3,394.27,579.44,Discontinued
591,SKU-10-0591,"Larsen, Premium Coffee Maker 660",10,48,426.41,710.24,Active
592,SKU-12-0592,Miller-Colon Classic Cookware Set 522,12,10,408.0,947.27,Active
593,SKU-04-0593,"Greene, Elite Monitor 298",4,37,56.01,117.91,Active
594,SKU-14-0594,Little Compact Hair Dryer 760,14,5,249.6,411.54,Active
595,SKU-04-0595,Anthony-Parker Elite Watch 438,4,16,163.93,345.16,Active
596,SKU-10-0596,Ruiz-Jacobson Pro Cookware Set 425,10,43,221.21,374.73,Active
597,SKU-10-0597,Davis-Stephens Lite Sofa 680,10,28,167.2,280.83,Active
598,SKU-06-0598,Watson Smart Jeans 829,6,24,334.22,609.4,Active
599,SKU-12-0599,Lopez-Williams Classic Rug 573,12,32,203.18,453.03,Active
600,SKU-03-0600,Marshall-Perez Elite Tablet 961,3,35,129.87,297.63,Active
601,SKU-12-0601,Elliott-Hernandez Pro Chair 119,12,38,383.07,788.34,Active
602,SKU-13-0602,"Contreras, Elite Shampoo 137",13,35,250.46,488.94,Active
603,SKU-13-0603,"Gutierrez, Lite Vitamin Pack 501",13,47,104.37,232.39,Active
604,SKU-03-0604,Randall Ergonomic Router 622,3,1,45.3,78.67,Active
605,SKU-14-0605,Sheppard-Mcdaniel Elite Massage Gun 875,14,12,233.79,429.11,Active
606,SKU-10-0606,Armstrong-Young Lite Rug 467,10,15,22.99,50.89,Active
607,SKU-06-0607,Miller-Orr Smart Jacket 784,6,24,97.01,231.78,Active
608,SKU-15-0608,"Johnson, Ergonomic Serume 140",15,46,441.36,745.41,Active
609,SKU-11-0609,"Byrd, Eco Desk 692",11,42,247.24,372.99,Active
610,SKU-10-0610,Thompson-Joyce Pro Coffee Maker 357,10,34,172.47,411.98,Active
611,SKU-14-0611,Stokes Classic Hair Dryer 911,14,33,219.54,444.58,Active
612,SKU-08-0612,Henderson Lite Jeans 178,8,10,233.97,383.0,Active
613,SKU-06-0613,Harris-Carson Elite Sneakers 776,6,47,107.5,244.39,Active
614,SKU-11-0614,Flowers Ergonomic Rug 315,11,27,267.9,556.35,Discontinued
615,SKU-01-0615,Bartlett-Sloan Lite Drone 706,1,3,76.7,157.65,Active
616,SKU-03-0616,Miller Ultra Headphones 364,3,26,415.49,797.73,Active
617,SKU-10-0617,Arnold-Gates Ultra Desk 187,10,31,101.38,205.58,Active
618,SKU-03-0618,"Ellis, Smart Camera 715",3,50,68.51,136.96,Active
619,SKU-11-0619,"Matthews, Compact Desk 271",11,30,327.26,560.01,Active
620,SKU-02-0620,Hernandez Smart Camera 494,2,34,63.83,84.25,Active
621,SKU-09-0621,"Chang, Premium Lamp 720",9,40,47.85,89.53,Active
622,SKU-15-0622,"Chan, Compact Sunscreen 870",15,9,57.29,107.63,Active
623,SKU-09-0623,Humphrey-Baker Ultra Vacuum 634,9,45,192.2,451.63,Active
624,SKU-04-0624,"Washington, Ergonomic Camera 458",4,49,267.13,584.93,Active
625,SKU-10-0625,Powell-Montgomery Pro Vacuum 237,10,6,118.26,262.42,Active
626,SKU-15-0626,"Steele, Compact Face Mask 363",15,1,89.11,191.67,Active
627,SKU-02-0627,Vaughn-Williams Compact Phone 484,2,21,296.27,629.67,Active
628,SKU-02-0628,Mccall-Prince Lite Camera 767,2,35,265.49,428.38,Active
629,SKU-06-0629,Morgan Elite Hoodie 796,6,36,181.87,280.89,Active
630,SKU-08-0630,Ramirez-Vasquez Lite Dress 672,8,20,251.94,404.25,Active
631,SKU-13-0631,"Cohen, Premium Massage Gun 975",13,15,389.4,561.87,Active
632,SKU-12-0632,Mccann-Ramos Lite Chair 319,12,36,231.21,518.67,Active
633,SKU-11-0633,Adams-Butler Ultra Lamp 498,11,6,434.23,567.26,Active
634,SKU-08-0634,"Davis, Elite Boots 190",8,6,33.52,52.5,Active
635,SKU-12-0635,Figueroa-Malone Premium Vacuum 728,12,39,297.0,488.2,Active
636,SKU-13-0636,Nicholson-Robertson Lite Hair Dryer 549,13,34,9.77,22.67,Active
637,SKU-01-0637,Jones Elite Router 628,1,44,315.81,643.69,Discontinued
638,SKU-04-0638,"Powell, Ultra Headphones 188",4,23,448.58,1002.85,Active
639,SKU-07-0639,"Johnson, Elite Jeans 630",7,6,11.84,25.39,Active
640,SKU-12-0640,Wright Compact Sofa 456,12,15,159.63,363.74,Active
641,SKU-04-0641,Hull Ergonomic Camera 688,4,33,7.07,10.68,Active
642,SKU-02-0642,Hill Compact Monitor 448,2,17,426.42,965.21,Active
643,SKU-14-0643,"Sanders, Elite Perfume 810",14,31,202.03,354.06,Active
644,SKU-13-0644,Watson Classic Hair Dryer 797,13,2,210.02,420.92,Active
645,SKU-05-0645,Thompson-Harrell Pro Boots 748,5,45,355.95,556.87,Active
646,SKU-06-0646,"Arnold, Premium Dress 628",6,17,243.37,521.05,Active
647,SKU-02-0647,Curry-Barker Premium Charger 177,2,21,251.78,381.24,Active
648,SKU-15-0648,Johnson-Williams Elite Perfume 287,15,13,426.47,904.0,Active
649,SKU-04-0649,"Chan, Smart Speaker 993",4,16,123.11,193.9,Active
650,SKU-06-0650,Byrd Lite Sneakers 222,6,43,414.48,874.96,Active
651,SKU-01-0651,"Ortiz, Compact Phone 968",1,32,219.62,449.08,Active
